post_id,text,label,rationale_mask
12209268_gab,not surprising that a collectivist who wants to exterminate jews and blacks can not argue their way out of a paper bag,offensive,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
13365779_gab,omg some reporting <user> assault <number> women a <number> year old sick if true nah not possible that what they said about crosby,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1175093_gab,so since this is my 6 6 6 th post i thought i d mention that the name baphomet the devil some worship comes from old french for mohammad coincidence or did the french know that the muzzies were demons on earth speakfreely draintheswamp maga,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]"
6008840_gab,according to islam arabic is the language of allah louis farrakhan is the only moslem i can think of who can not read nor speak it,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17186279_gab,so muslim is back killing people with truck again islam the religion of peace etc,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
1122671005795803137_twitter,sent them niggas back running bruh,normal,"[0, 0, 0, 0, 0, 0]"
15437415_gab,the neo nazi faggots are all running back to twitter twatter i dunno i am attempting an educated guess the next question is what or who scared the shit out of them and made them run away,hatespeech,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1116149567739678721_twitter,<user> census questions only harm illegal immigrants,normal,"[0, 0, 0, 0, 0, 0, 0]"
15927948_gab,part from da zhid turning up his toes this will serve well if true,hatespeech,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19845651_gab,what a fucking nigger looks like,hatespeech,"[1, 1, 1, 1, 1, 1]"
27952077_gab,<user> remember the api access i am still waiting also i gave shekels to torba what a fucking nigger he is tho,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
12675441_gab,<user> why do you talk just like a muslim from gaza,offensive,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
11705359_gab,this is very true also the reason asians get the asian fever after drinking,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26134824_gab,honorary holocaust survivors these <number>,offensive,"[1, 1, 1, 1, 1]"
1179077923568934912_twitter,<user> self induced energy poverty canadians will be seeking refugee status south of the 4 9 th by <number>,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
21244938_gab,obama is a lying muzrat traitor so of course everything he did was bad for america,hatespeech,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19679648_gab,guilty until proven innocent unless you are a jew a nigger or a lover of both,hatespeech,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1179105689186242561_twitter,god of israel is a faggot he a joke,hatespeech,"[1, 1, 1, 1, 1, 1, 0, 0, 0]"
1179100055946567680_twitter,this daughter of immigrants can see that priti patel is a smug dickhead who happily playing the stooge for white supremacy like many light skinned rich south asians before her it always been terrifying to see and it still horrific now also her eyebrows are shit,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
27623811_gab,gang rape tommy fuck jews streetshitter420 maga gab gab torba gtkrwn turkroach fuckbees gabcoin qlarp trusttheplan,hatespeech,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
14035101_gab,non white and kike we are coming for you a white revolution is on its way,hatespeech,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]"
14730470_gab,the next 4 chan troll should be to sell the muslim women on surgically embedding hijabs into their scalps,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
15073757_gab,you promote articles by fat dyke pipe fitters that a fantasy,offensive,"[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]"
1116144631048212481_twitter,<user> put fucking duos in apex u retards,offensive,"[0, 0, 1, 0, 0, 0, 0, 1]"
1216273333626400769_twitter,<user> unless if someone has a ghetto attitude,offensive,"[0, 1, 1, 1, 1, 1, 1, 1]"
18805447_gab,and some kike loving people with degrees who are fucking delusional,offensive,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
7263452_gab,no white euros are my people i am in favor of christian refugees though muslim refugees can go to saudi arabia as far as i am concerned,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
13340926_gab,jews and arabs will destroy america,hatespeech,"[1, 1, 1, 1, 1, 1]"
1081605053155291136_twitter,rt if your parents are not homophobes,normal,"[0, 0, 0, 0, 0, 0, 0]"
27263842_gab,german jewish girl <number> found raped and murdered by this muslim savage an extradition only when a jew victim is involved but none for the goys,offensive,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1102926042912772096_twitter,<user> ya because a broke nigga got spotted so he ’ back now,offensive,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
11291972_gab,we need to send those refugees right back to houston no telling what they might do,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16271379_gab,no u do not jewish israel4jewish people u wish u had but u have the nt like ur leaders instructed u can not dance <number> weddings with <number> arse so we jews have the original book because like moham the arabs u did not have <number>,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1178674968479047680_twitter,<user> i hope you are never kidnapped raped in a horrible accident because that cop that you were a dumb bitch to is exactly who you are gonna need to save you,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1143334538065698816_twitter,frank dicpario and the misogenous potatoes a blackened math metal band,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18942397_gab,the progression of anti semitism jews are regular people why are so many jews liberal why will not these jews stop attacking me kill all jews,hatespeech,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1178313930365685760_twitter,<user> also clapham is full of white graduates who work in the city,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15065708_gab,ikhvan terror organization attacked to a mosque with bombs gunfire in sinai egypt <number> civillians dead politicalislam is never moderate secularism is a must and basic western values freedom and human rights need to be established respected in every muslim country to drain theswamp trump,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1179089422719037445_twitter,<user> <user> animals kill more lhan abuse their bodies with homosexualism that means you think humans murdering is more natural than commit perversion of homo,hatespeech,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
25385251_gab,the rate of black on white violence is horrifically high god rest the souls of those poor victims,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12816695_gab,is it we are a global minority we already have a single mother gibs state that institutionalized cuckoldry why should they waste more resources on non whites wife up a white girl take care of your white kids this is not that difficult,normal,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
11265165_gab,yeah call me a kike because i called you out for being dumb and dishonest tell me that to my face faggot see what happens,offensive,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
16337650_gab,i am gonna be laughing my ass off when the faggots who run twitter realize how much they fucked up their app in one foul move,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
5006742_gab,i will give you a <number> yd head start goatfucker good luck ar10 <number> dpms <number> ft per second with a thud and a splat freedomboner,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
23069155_gab,ive always considered that brain fart to be among the most retarded ideas ever put forth,offensive,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1171149509637881856_twitter,women go broke and start telling niggas they pregnant so send some abortion money,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8806856_gab,so i was explaining the short gap in my employment record when my wife had that awful miscarriage when your hr manager jumped to his feet and said you are a fucking white male now pay me,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179094241730940928_twitter,i am so over this post pregnant high school bull shit skin,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1160890833463336961_twitter,best bad bitch,normal,"[0, 0, 0]"
18524914_gab,police will not investigate the labour party for charging white people more to go to one of their events but they will arrest hairdressers who do not want moslem customers,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13844176_gab,my guess jews with mafia connections to cuba,offensive,"[0, 0, 1, 1, 1, 1, 0, 0]"
1178861791939571712_twitter,maugs love letting them white walkers in so easily,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
1139067471288160257_twitter,<user> i fucking hate that man legit,normal,"[0, 0, 0, 0, 0, 0, 0]"
16865539_gab,for all you white people time to wake the fk up white people freed the blacks and gave them a future in the <number> the democrats stepped in with pres johnson and bought them back into slavery with welfare by destroying the family no father needed and urban ghettos were born,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1104286696089309184_twitter,actually trapsoul is still that nigga still still,normal,"[0, 0, 0, 0, 0, 0, 0, 0]"
1178859888191135744_twitter,the last thing i wanna do is get off work too a nigga with a attitude,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1143183174014590977_twitter,warren pushing tax reparations for gay couples,normal,"[0, 0, 0, 0, 0, 0, 0]"
17271780_gab,daca caca cucks part vii remember janet the dyke who had no issue with rescinding protections of the branch davidians,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4045620_gab,<user> i did not know usher was moslem,normal,"[0, 0, 0, 0, 0, 0, 0, 0]"
1186748600161914886_twitter,<user> <user> yea and the nazis were socialists too,normal,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
8606091_gab,can i say nigger on gab ai,hatespeech,"[0, 0, 0, 1, 0, 0, 0]"
1142521270925451264_twitter,atop the mountain dorothy needs to escape from phoebe or they will be sent to the clown dimension,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2985716_gab,liberal a i cannot work because i am on h4 visa but i realized illegal immigrants can work and are protected because ca has declared itself a sanctuary state me as a hidden trumper that not right liberal b but these undocumented workers are having such a difficult life speakfreely,offensive,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
25117494_gab,welcome one and all hope everyone is having a great weekend big job in the garden tomorrow getting it spick and span after the winter washout should be a nice day by all accounts got any plans brit fam,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15378494_gab,kill the jews,hatespeech,"[1, 1, 1]"
25495966_gab,good his black ass will do very well in corrupt africa i am sure rhodesia angola mozambique or dr congo would just love a new nigger to exploit and extort lol,hatespeech,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1179034258549039104_twitter,<user> the hero worship echo chamber they will never admit that their hero could do any wrong anything you bring up is not relevant or a feminazi hit price or part of a general attack on straight white men in leadership it sickening,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178809315102035969_twitter,nigga retard an faggot <number> words that will get people angry they are words get over it,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178614946386579456_twitter,<user> <user> white zionist monopoly capital is the master of all opposition parties who are in parliament excluded <user> white zionist monopoly capital is the master of all saunoin excluded <user> and this wzmc fake sa media excluded <user> and <user>,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5057306_gab,starbucks has updated the company definition of fair trade to mean that hiring illegal immigrants from coffee producing countries is fair trade the shitty price they pay the farmers remains unchanged,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16896325_gab,i am so glad i do not live there anymore i got out before the muslim invasion of minnesota,hatespeech,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0]"
1219117000435339265_twitter,plutonium is so ass it just a bunch of retards killing last <number> seconds into the game,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19407320_gab,the whole time she was signaling an apology for the nigger without ever saying it directly yeah,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
1212083874056069121_twitter,not to be a depressed bitch but im definitely not feeling new year eve 😪 😪,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18962054_gab,hi i am new to gab and i have run the numbers vaginal pros self lubrication feels amazing cons pregnancy sometimes a little loose anal pros tighter muscle she can not get pregnant cons have to buy lube kind of gay even w girl,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6357238_gab,fuck prayer let throw the shitskin sand niggers out,hatespeech,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
1178888094675800064_twitter,<user> fuck that nigger,hatespeech,"[0, 0, 0, 1]"
21441395_gab,what is behind the treasonous uk govt actions mooslim oil money or jewish money,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
1220505344436129792_twitter,<user> <user> some might say it somewhat flippant to compare such an incident to the extermination of <number> million jews,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26476649_gab,the enemy is the jew do not take your eye off the target there would not be muzzies flooding london if it wasn t for the jews,hatespeech,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14680529_gab,dianne abacus abbott waffling on about racism not a word about her own mp talking about token black ghetto boys,offensive,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
11619975_gab,oh we got somebody trying to defend the murderous negro community and the drug dealing hispanic community you are also defending those mongrels the islam they say white people are all racist and we can only be racist then their stereotype apply as well,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179010566448304128_twitter,roses are red violets are blue oh you hate me fuck you too,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1215318108052717568_twitter,waris pathan what kind of secular muslim are you who said sorry to muslims because you said ganpati bappa mourya baapdadainsult,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1869226_gab,ok watching the kelly bitch on fox showing the altright group some members giving the salute exposure red pill baby <number>,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17948021_gab,black boy what is socialism mother that when the white man works pays taxes so that blacks illegals refugees and muslimes can have free stuff the boy said do not the white people get mad 😡 the mother said yea and that called racism,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4322382_gab,<user> likewise my pinned tweet on inbreeding in the islamic world had almost <number> impressions then the moslem douche that started screaming on the airline and cried racism reported it and had his followers flag me for hate im just happy to have gotten the info out there,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179092761255010304_twitter,tarique is a fucking actor 😂,normal,"[0, 0, 0, 0, 0, 0]"
21607331_gab,be boomer grow up when access to information is heavily controlled along comes internet age have the world at your finger tips believe things even more retarded than when info was controlled,offensive,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
25746109_gab,i support sellner but let me just say white taqiyya sounds like the gayest thing ever and it will never work why are we emulating a sandnigger cult,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
17909716_gab,wtf you retarded shit claimed trump is authoritarian you made that claim you dumb fuck so give the evidence to the claims,offensive,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1178926058688696320_twitter,<user> the guy is deluded i have witnessed <number> police officers struggle to restrain one guy let alone one woman and six kids what a redneck attitude in america,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178986288097054726_twitter,<user> muslims refugees will be given refugee identity not citizenship those muslims in pakistan bangladesh got a big coumtry in partition now what else they want 😠 😠 😠,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1176049358510280705_twitter,<user> i love my muslim brother ☺ ️ ✌ 🏻,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1162589602063900673_twitter,i have to be better hunting that metaphorical white whale will not end well or even end at all,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4578236_gab,<user> illegal immigrants cost an estimated <number> billion tax dollars per year the estimate to build the wall is <number> billion easypeasy we quit funding illegal aliens and it paid for in the first month and a half,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
